resultID,meetEventID,swimmerID,time,place,points,powerIndex
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_39_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_39_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,30.4,3,1.0,469.65
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_39_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_39_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,31.38,4,0.0,427.0
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_39_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_39_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,33.4,5,0.0,354.12
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_39_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_39_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,37.92,6,0.0,241.98
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_41_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_41_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,76.13,1,5.0,711.05
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_41_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_41_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,83.96000000000001,2,0.0,530.09
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_51_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_51_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,116.24000000000001,1,5.0,830.23
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_51_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_51_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,117.39,2,0.0,806.07
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_43_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_43_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,75.38,1,5.0,720.91
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_43_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_43_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,77.59,2,0.0,661.04
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_45_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_45_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,68.33,1,5.0,673.67
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_45_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_45_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,73.85,2,0.0,533.62
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_47_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_47_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,55.21,1,5.0,909.93
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_47_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_47_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,56.49,2,0.0,849.47
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_49_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_49_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,118.68,1,5.0,657.52
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_49_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_49_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,122.59,2,0.0,596.59
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,18.06,1,5.0,602.08
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,19.19,2,3.0,501.86
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,20.46,3,1.0,414.09
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,22.14,4,0.0,326.8
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,22.31,5,0.0,319.38
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,26.14,6,0.0,198.56
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,37.03,1,5.0,502.01
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,37.95,2,3.0,466.38
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,38.19,3,1.0,457.64
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,40.4,4,0.0,386.57
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,41.97,5,0.0,344.79
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,54.14,6,0.0,160.63
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,31.12,1,5.0,679.56
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,31.35,2,3.0,664.72
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,33.23,3,1.0,558.16
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,33.54,4,0.0,542.82
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,35.27,5,0.0,466.8
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,35.65,6,0.0,452.03
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,29.59,1,5.0,678.4
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,30.32,2,3.0,630.57
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,30.7,3,1.0,607.44
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,30.81,4,0.0,600.96
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,30.88,5,0.0,596.88
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_8_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,31.26,6,0.0,575.38
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,28.15,1,5.0,758.3
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,28.54,2,3.0,727.64
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,29.28,3,1.0,673.85
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,29.5,4,0.0,658.89
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,29.84,5,0.0,636.62
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_10_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,32.16,6,0.0,508.55
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,21.9,1,5.0,527.94
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,25.43,2,3.0,337.19
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,25.87,3,1.0,320.28
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,27.0,4,0.0,281.73
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,28.14,5,0.0,248.86
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_12_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,28.59,6,0.0,237.29
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,40.64,1,5.0,543.23
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,42.08,2,3.0,489.35
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,43.01,3,1.0,458.28
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,43.11,4,0.0,455.1
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,44.84,5,0.0,404.43
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_14_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,54.46,6,0.0,225.74
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,36.45,1,5.0,555.31
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,38.31,2,3.0,478.29
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,39.18,3,1.0,447.13
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,39.78,4,0.0,427.2
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,40.03,5,0.0,419.25
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_16_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,44.16,6,0.0,312.28
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,33.47,1,5.0,676.38
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,33.64,2,3.0,666.17
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,36.02,3,1.0,542.66
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,36.77,4,0.0,510.12
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,36.81,5,0.0,508.46
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_18_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,41.95,6,0.0,343.53
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_20_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_20_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,32.53,1,5.0,652.16
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_20_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_20_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,33.53,2,3.0,595.54
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_20_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_20_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,33.57,3,1.0,593.41
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_20_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_20_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,34.52,4,0.0,545.75
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_20_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_20_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,35.5,5,0.0,501.79
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,28.31,1,5.0,332.36
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,28.4,2,3.0,329.21
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,29.34,3,1.0,298.57
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,36.5,4,0.0,155.08
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,39.26,5,0.0,124.62
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_22_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,43.06,6,0.0,94.45
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_24_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_24_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,47.49,1,5.0,449.55
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_24_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_24_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,50.53,2,3.0,373.2
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_24_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_24_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,51.0,3,1.0,362.98
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_24_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_24_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,55.45,4,0.0,282.41
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_24_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_24_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,62.52,5,0.0,197.03
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,43.75,1,5.0,486.12
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,45.82,2,3.0,423.17
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,47.51,3,1.0,379.59
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,49.12,4,0.0,343.48
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,49.35,5,0.0,338.7
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_26_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,50.41,6,0.0,317.78
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,37.4,1,5.0,676.39
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,37.71,2,3.0,659.85
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,39.1,3,1.0,591.95
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,39.36,4,0.0,580.29
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_5,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,44.12,5,0.0,412.01
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_6,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_28_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,45.34,6,0.0,379.64
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_30_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_1,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_30_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,35.76,1,5.0,675.07
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_30_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_2,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_30_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,36.9,2,3.0,614.42
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_30_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_3,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_30_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,37.45,3,1.0,587.74
Highlands_Swim(175.0)_at_Overlee(245.0)_2021_30_Highlands_Swim(175.0)_at_Overlee(245.0)_2021_4,Highlands_Swim(175.0)_at_Overlee(245.0)_2021_30_Highlands_Swim(175.0)_at_Overlee(245.0)_2021,39.53,4,0.0,499.76
